目錄編號,Format,Common Name,Scientific Name,背景鳥種,Recordist,日期,Year,Month,Day,Time,Country,Country-State-County,State,County,地點,Latitude,Longitude,性別與年齡,行為,回播,Captive,Collected,Specimen ID,Home Archive Catalog Number,錄音或照相,麥克風,配件,夥伴機構,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),備註,觀察細節,Parent Species,eBird Species Code,分類類別,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
518863991,照片,黑鳶,Milvus migrans,,Ting-Wei (廷維) HUNG (洪),2023-01-01,2023,1,1,1356,Taiwan,TW-KIN,Kinmen County,,金門--茅山塔(Kinmen--Maoshan Pagoda),24.4086132,118.2883358,"",,Unspecified,"","",,,,,,,S125028327,"",,,,,Milvus migrans,blakit1,Species,8165,,.00,0,,3001,4502
518864061,照片,琉球山椒鳥,Pericrocotus tegimae,,Ting-Wei (廷維) HUNG (洪),2023-01-01,2023,1,1,1356,Taiwan,TW-KIN,Kinmen County,,金門--茅山塔(Kinmen--Maoshan Pagoda),24.4086132,118.2883358,"",,Unspecified,"","",,,,,,,S125028327,"",,,,Photo,Pericrocotus tegimae,ryumin1,Species,18294,,4.80,10,,2529,3793
518864071,照片,琉球山椒鳥,Pericrocotus tegimae,,Ting-Wei (廷維) HUNG (洪),2023-01-01,2023,1,1,1356,Taiwan,TW-KIN,Kinmen County,,金門--茅山塔(Kinmen--Maoshan Pagoda),24.4086132,118.2883358,"",,Unspecified,"","",,,,,,,S125028327,"",,,,Photo,Pericrocotus tegimae,ryumin1,Species,18294,,.00,0,,2721,4081
518864081,照片,琉球山椒鳥,Pericrocotus tegimae,,Ting-Wei (廷維) HUNG (洪),2023-01-01,2023,1,1,1356,Taiwan,TW-KIN,Kinmen County,,金門--茅山塔(Kinmen--Maoshan Pagoda),24.4086132,118.2883358,"",,Unspecified,"","",,,,,,,S125028327,"",,,,Photo,Pericrocotus tegimae,ryumin1,Species,18294,,.00,0,,2909,4364
518864131,照片,琉球山椒鳥,Pericrocotus tegimae,,Ting-Wei (廷維) HUNG (洪),2023-01-01,2023,1,1,1356,Taiwan,TW-KIN,Kinmen County,,金門--茅山塔(Kinmen--Maoshan Pagoda),24.4086132,118.2883358,"",,Unspecified,"","",,,,,,,S125028327,"",,,,Photo,Pericrocotus tegimae,ryumin1,Species,18294,,.00,0,,2667,4000
519836511,照片,白斑紫嘯鶇,Myophonus caeruleus,,志民 蘇,2023-01-01,2023,1,1,1438,Taiwan,TW-KIN,Kinmen County,,金門--金湖榕園(Kinmen--Jinhu Rong Park),24.4438312,118.4319721,"",,Unspecified,"","",,,,,,,S125168039,"",,,,,Myophonus caeruleus,blwthr1,Species,28930,,.00,0,,2310,3464
519836521,照片,白斑紫嘯鶇,Myophonus caeruleus,,志民 蘇,2023-01-01,2023,1,1,1438,Taiwan,TW-KIN,Kinmen County,,金門--金湖榕園(Kinmen--Jinhu Rong Park),24.4438312,118.4319721,"","",Unspecified,"","",,,,,,,S125168039,"",,,,,Myophonus caeruleus,blwthr1,Species,28930,,.00,0,Field notes/sketch,3038,4557
519836581,照片,白腹鶇,Turdus pallidus,,志民 蘇,2023-01-01,2023,1,1,1438,Taiwan,TW-KIN,Kinmen County,,金門--金湖榕園(Kinmen--Jinhu Rong Park),24.4438312,118.4319721,"","",Unspecified,"","",,,,,,,S125168039,"",,,,,Turdus pallidus,palthr1,Species,28210,,.00,0,Field notes/sketch,3207,4811
519836631,照片,灰背鶇,Turdus hortulorum,,志民 蘇,2023-01-01,2023,1,1,1438,Taiwan,TW-KIN,Kinmen County,,金門--金湖榕園(Kinmen--Jinhu Rong Park),24.4438312,118.4319721,"",,Unspecified,"","",,,,,,,S125168039,"",,,,,Turdus hortulorum,gybthr1,Species,28199,,.00,0,,1911,2867
519836641,照片,灰背鶇,Turdus hortulorum,,志民 蘇,2023-01-01,2023,1,1,1438,Taiwan,TW-KIN,Kinmen County,,金門--金湖榕園(Kinmen--Jinhu Rong Park),24.4438312,118.4319721,"",,Unspecified,"","",,,,,,,S125168039,"",,,,,Turdus hortulorum,gybthr1,Species,28199,,.00,0,,2204,3306
519331541,照片,戴勝,Upupa epops,,Che-Lun Chang,2023-01-01,2023,1,1,1444,Taiwan,TW-KIN,Kinmen County,,金門--慈湖全區(Kinmen--Lake Ci),24.4680100,118.3036566,"",,Unspecified,"","",,,,,,,S125029445,"",,,,,Upupa epops,hoopoe,Species,9394,,.00,0,,3840,5760
519331601,照片,戴勝,Upupa epops,,Che-Lun Chang,2023-01-01,2023,1,1,1444,Taiwan,TW-KIN,Kinmen County,,金門--慈湖全區(Kinmen--Lake Ci),24.4680100,118.3036566,"",,Unspecified,"","",,,,,,,S125029445,"",,,,,Upupa epops,hoopoe,Species,9394,,.00,0,,3840,5760
519331671,照片,戴勝,Upupa epops,,Che-Lun Chang,2023-01-01,2023,1,1,1444,Taiwan,TW-KIN,Kinmen County,,金門--慈湖全區(Kinmen--Lake Ci),24.4680100,118.3036566,"",,Unspecified,"","",,,,,,,S125029445,"",,,,,Upupa epops,hoopoe,Species,9394,,.00,0,,3840,5760
577457721,照片,紅胸濱鷸,Calidris ruficollis,,毓恩(Yu-En) 林(Lin),2023-01-01,2023,1,1,1528,Taiwan,TW-KIN,Kinmen County,,金門--慈湖慈堤(Kinmen--Ci Causeway),24.4631831,118.3009482,"",,Unspecified,"","",,,,,,,S125029373,"",,,,,Calidris ruficollis,rensti,Species,6150,,2.00,1,,3054,4258
577457931,照片,紅胸濱鷸,Calidris ruficollis,,毓恩(Yu-En) 林(Lin),2023-01-01,2023,1,1,1528,Taiwan,TW-KIN,Kinmen County,,金門--慈湖慈堤(Kinmen--Ci Causeway),24.4631831,118.3009482,"",,Unspecified,"","",,,,,,,S125029373,"",,,,,Calidris ruficollis,rensti,Species,6150,,4.00,2,,3674,6016
519837181,照片,黑嘴鷗,Saundersilarus saundersi,,志民 蘇,2023-01-01,2023,1,1,1600,Taiwan,TW-KIN,Kinmen County,,金門--金沙浦邊海岸(Kinmen--Jinsha Pubian Seashore),24.4793709,118.3830500,"",,Unspecified,"","",,,,,,,S125259758,"",,,,,Saundersilarus saundersi,saugul2,Species,6420,,.00,0,,2592,3887
519837191,照片,紅嘴鷗,Chroicocephalus ridibundus,,志民 蘇,2023-01-01,2023,1,1,1600,Taiwan,TW-KIN,Kinmen County,,金門--金沙浦邊海岸(Kinmen--Jinsha Pubian Seashore),24.4793709,118.3830500,"",,Unspecified,"","",,,,,,,S125259758,"",,,,,Chroicocephalus ridibundus,bkhgul,Species,6434,,.00,0,,1177,1766
525108771,照片,灰背鶇,Turdus hortulorum,,重融 黃,2023-01-01,2023,1,1,1620,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125031226,"",,,,,Turdus hortulorum,gybthr1,Species,28199,,5.00,3,,3091,4637
519857381,照片,山鷸,Scolopax rusticola,,HsuehHung Chang,2023-01-01,2023,1,1,2155,Taiwan,TW-KIN,Kinmen County,,金門--沙崗農場(Kinmen--Shagang Ranch),24.4727207,118.3235264,"",,Unspecified,"","",,,,,,,S125050761,"",,,,,Scolopax rusticola,eurwoo,Species,6032,,3.83,6,,2640,3960
520211731,照片,歐亞雲雀,Alauda arvensis,,HsuehHung Chang,2023-01-01,2023,1,1,2155,Taiwan,TW-KIN,Kinmen County,,金門--沙崗農場(Kinmen--Shagang Ranch),24.4727207,118.3235264,"",,Unspecified,"","",,,,,,,S125050761,"",,,,,Alauda arvensis,skylar,Species,22332,,3.00,1,,2018,3027
519730201,照片,環頸雉,Phasianus colchicus,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,632,Taiwan,TW-KIN,Kinmen County,,金門--金沙中蘭海岸(Kinmen--Jinsha Zhonglan Seashore),24.4667200,118.3806580,"",,Unspecified,"","",,,,,,,S125124676,"",,,,,Phasianus colchicus,rinphe1,Species,1420,,4.00,2,,2317,4000
519725681,照片,灰背鶇,Turdus hortulorum,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,733,Taiwan,TW-KIN,Kinmen County,,金門--中山紀念林(金門國家公園管理處/乳山故壘)(Kinmen--Sun Yat-Sen Memorial Forest (including Kinmen NP Headquarters/Rushan Fort)),24.4392772,118.3547044,"",,Unspecified,"","",,,,,,,S125138395,"",,,,,Turdus hortulorum,gybthr1,Species,28199,,.00,0,,2101,3152
519725761,照片,哈氏冠紋柳鶯,Phylloscopus goodsoni,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,733,Taiwan,TW-KIN,Kinmen County,,金門--中山紀念林(金門國家公園管理處/乳山故壘)(Kinmen--Sun Yat-Sen Memorial Forest (including Kinmen NP Headquarters/Rushan Fort)),24.4392772,118.3547044,"",,Unspecified,"","",,,,,,,S125138395,"",,,,tree-climbing warbler,Phylloscopus goodsoni,harlew1,Species,24557,,2.00,1,,1061,1591
519725791,照片,哈氏冠紋柳鶯,Phylloscopus goodsoni,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,733,Taiwan,TW-KIN,Kinmen County,,金門--中山紀念林(金門國家公園管理處/乳山故壘)(Kinmen--Sun Yat-Sen Memorial Forest (including Kinmen NP Headquarters/Rushan Fort)),24.4392772,118.3547044,"",,Unspecified,"","",,,,,,,S125138395,"",,,,tree-climbing warbler,Phylloscopus goodsoni,harlew1,Species,24557,,2.00,1,,1289,1933
519725921,照片,藍尾鴝,Tarsiger cyanurus,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,733,Taiwan,TW-KIN,Kinmen County,,金門--中山紀念林(金門國家公園管理處/乳山故壘)(Kinmen--Sun Yat-Sen Memorial Forest (including Kinmen NP Headquarters/Rushan Fort)),24.4392772,118.3547044,"",,Unspecified,"","",,,,,,,S125138395,"",,,,,Tarsiger cyanurus,refblu,Species,28984,,4.00,1,,2667,4000
606429841,照片,灰喉山椒鳥,Pericrocotus solaris,,HsuehHung Chang,2023-01-02,2023,1,2,801,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S134156587,"",,,,混群於遠方樹梢活動,Pericrocotus solaris,gycmin1,Species,18244,,3.00,1,,4640,6960
606430161,照片,赤紅山椒鳥,Pericrocotus speciosus,,HsuehHung Chang,2023-01-02,2023,1,2,801,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S134156587,"",,,,混群於遠方樹梢活動,Pericrocotus speciosus,scamin1,Species,18271,,2.00,1,,4640,6960
606430251,照片,赤紅山椒鳥,Pericrocotus speciosus,,HsuehHung Chang,2023-01-02,2023,1,2,801,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S134156587,"",,,,混群於遠方樹梢活動,Pericrocotus speciosus,scamin1,Species,18271,,2.00,1,,4640,6960
519331791,照片,紅隼,Falco tinnunculus,,Che-Lun Chang,2023-01-02,2023,1,2,814,Taiwan,TW-KIN,Kinmen County,,"(24.403, 118.321)",24.4028347,118.3207951,"",,Unspecified,"","",,,,,,,S125134325,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,3840,5760
520243311,照片,白喉紅臀鵯,Pycnonotus aurigaster,,Rui-Yang Ho,2023-01-02,2023,1,2,839,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S125293796,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,4.92,12,,3432,4637
520243321,照片,白喉紅臀鵯,Pycnonotus aurigaster,,Rui-Yang Ho,2023-01-02,2023,1,2,839,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S125293796,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,5.00,3,,3534,4986
520243351,照片,白喉紅臀鵯,Pycnonotus aurigaster,,Rui-Yang Ho,2023-01-02,2023,1,2,839,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S125293796,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,3.50,2,,3983,5700
577459951,照片,白喉紅臀鵯,Pycnonotus aurigaster,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,839,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S125139355,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,2.00,1,,3669,5414
577460051,照片,白喉紅臀鵯,Pycnonotus aurigaster,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,839,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S125139355,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,4.00,2,,3880,5570
577460061,照片,白喉紅臀鵯,Pycnonotus aurigaster,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,839,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S125139355,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,3.00,1,,3427,4794
519865071,照片,小嘴烏鴉,Corvus corone,,重融 黃,2023-01-02,2023,1,2,913,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼貴山海灘(Kinmen--Lieyu Guishan Beach),24.4270183,118.2237375,"",,Unspecified,"","",,,,,,,S125139406,"",,,,"上嘴前端小弧度下彎,上下嘴咬合縫隙到前端小弧度下彎,照片後補",Corvus corone,carcro1,Species,21186,,.00,0,,1619,2429
520912491,照片,蘆鵐,Emberiza schoeniclus,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,"觀察期間與一葦鵐共同活動。我原本誤認為同是葦鵐&#xff0c;嘴厚實且小覆羽磚紅。",Emberiza schoeniclus,reebun,Species,32277,,5.00,1,,,
520912591,照片,蘆鵐,Emberiza schoeniclus,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,"觀察期間與一葦鵐共同活動。我原本誤認為同是葦鵐&#xff0c;嘴厚實且小覆羽磚紅。",Emberiza schoeniclus,reebun,Species,32277,,.00,0,,833,655
606432781,照片,褐翅鴉鵑,Centropus sinensis,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,,Centropus sinensis,grecou1,Species,3116,,3.50,2,,3432,5148
606432811,照片,東亞秧雞,Rallus indicus,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,,Rallus indicus,bncrai1,Species,5284,,3.50,2,,2958,4437
606432831,照片,鶴鷸,Tringa erythropus,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,,Tringa erythropus,spored,Species,6114,,4.50,2,,3132,4699
606432861,照片,蘆鵐,Emberiza schoeniclus,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,"觀察期間與一葦鵐共同活動。我原本誤認為同是葦鵐&#xff0c;嘴厚實且小覆羽磚紅。",Emberiza schoeniclus,reebun,Species,32277,,4.67,3,,1456,2183
606432991,照片,白琵鷺,Platalea leucorodia,,HsuehHung Chang,2023-01-02,2023,1,2,934,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼陵水湖(Kinmen--Lieyu Lingshui Lake),24.4208641,118.2288659,"",,Unspecified,"","",,,,,,,S125150027,"",,,,計數,Platalea leucorodia,eurspo1,Species,7605,,3.00,1,,4640,6960
519331911,照片,禿鼻鴉,Corvus frugilegus,,Che-Lun Chang,2023-01-02,2023,1,2,935,Taiwan,TW-KIN,Kinmen County,,金門--小西門農地(Kinmen--Xiaoximen Farmland),24.4131229,118.3241068,"",,Unspecified,"","",,,,,,,S125138927,"",,,,和玉頸混群,Corvus frugilegus,rook1,Species,21165,,1.00,1,,3840,5760
519332001,照片,禿鼻鴉,Corvus frugilegus,,Che-Lun Chang,2023-01-02,2023,1,2,935,Taiwan,TW-KIN,Kinmen County,,金門--小西門農地(Kinmen--Xiaoximen Farmland),24.4131229,118.3241068,"",,Unspecified,"","",,,,,,,S125138927,"",,,,和玉頸混群,Corvus frugilegus,rook1,Species,21165,,1.00,1,,3840,5760
519332071,照片,禿鼻鴉,Corvus frugilegus,,Che-Lun Chang,2023-01-02,2023,1,2,935,Taiwan,TW-KIN,Kinmen County,,金門--小西門農地(Kinmen--Xiaoximen Farmland),24.4131229,118.3241068,"",,Unspecified,"","",,,,,,,S125138927,"",,,,和玉頸混群,Corvus frugilegus,rook1,Species,21165,,2.00,1,,3840,5760
519332201,照片,棕背伯勞(schach),Lanius schach schach,,Che-Lun Chang,2023-01-02,2023,1,2,935,Taiwan,TW-KIN,Kinmen County,,金門--小西門農地(Kinmen--Xiaoximen Farmland),24.4131229,118.3241068,"",,Unspecified,"","",,,,,,,S125138927,"",,,,深色型成鳥,Lanius schach,lotshr3,群(Group),20666,,.00,0,,3840,5760
519332251,照片,棕背伯勞(schach),Lanius schach schach,,Che-Lun Chang,2023-01-02,2023,1,2,935,Taiwan,TW-KIN,Kinmen County,,金門--小西門農地(Kinmen--Xiaoximen Farmland),24.4131229,118.3241068,"",,Unspecified,"","",,,,,,,S125138927,"",,,,深色型成鳥,Lanius schach,lotshr3,群(Group),20666,,.00,0,,3840,5760
519726601,照片,赤腹鶇,Turdus chrysolaus,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,939,Taiwan,TW-KIN,Kinmen County,,金門--尚義環保公園(Kinmen--Shangyi Eco Park),24.4389518,118.3701826,"",,Unspecified,"","",,,,,,,S125143219,"",,,,,Turdus chrysolaus,brhthr1,Species,28206,,.00,0,,1596,2393
519730641,照片,灰頭黑臉鵐,Emberiza spodocephala,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,939,Taiwan,TW-KIN,Kinmen County,,金門--尚義環保公園(Kinmen--Shangyi Eco Park),24.4389518,118.3701826,"",,Unspecified,"","",,,,,,,S125143219,"",,,,,Emberiza spodocephala,bkfbun1,Species,32306,,2.00,1,,2691,4037
519730761,照片,白頭翁(中國),Pycnonotus sinensis sinensis,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,939,Taiwan,TW-KIN,Kinmen County,,金門--尚義環保公園(Kinmen--Shangyi Eco Park),24.4389518,118.3701826,"",,Unspecified,"","",,,,,,,S125143219,"",,,,,Pycnonotus sinensis,livbul2,群(Group),24294,,.00,0,,2667,4000
577461261,照片,栗背短腳鵯,Hemixos castanonotus,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S125454943,"",,,,heard,Hemixos castanonotus,chebul1,Species,24104,,4.00,3,,3587,5418
577461271,照片,栗背短腳鵯,Hemixos castanonotus,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S125454943,"",,,,heard,Hemixos castanonotus,chebul1,Species,24104,,3.50,2,,3759,5618
577461281,照片,栗背短腳鵯,Hemixos castanonotus,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S125454943,"",,,,heard,Hemixos castanonotus,chebul1,Species,24104,,4.00,2,,3691,5247
577461291,照片,栗背短腳鵯,Hemixos castanonotus,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S125454943,"",,,,heard,Hemixos castanonotus,chebul1,Species,24104,,4.00,2,,3873,5537
577461311,照片,栗背短腳鵯,Hemixos castanonotus,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"","",Unspecified,"","",,,,,,,S125454943,"",,,,heard,Hemixos castanonotus,chebul1,Species,24104,,4.00,2,Habitat,3734,5198
577462571,照片,戴勝,Upupa epops,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S125454943,"",,,,,Upupa epops,hoopoe,Species,9394,,3.00,1,,3548,5154
577463401,照片,戴勝,Upupa epops,,毓恩(Yu-En) 林(Lin),2023-01-02,2023,1,2,1045,Taiwan,TW-KIN,Kinmen County,,金門--烈嶼麒麟山(Kinmen--Lieyu Mountain Qilin),24.4392204,118.2543142,"",,Unspecified,"","",,,,,,,S125454943,"",,,,,Upupa epops,hoopoe,Species,9394,,4.00,1,,3308,4857
519730811,照片,鸕鷀(sinensis/hanedae),Phalacrocorax carbo sinensis/hanedae,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,1146,Taiwan,TW-KIN,Kinmen County,,金門--蘭湖水庫(Kinmen--Lanhu Reservoir),24.4518435,118.3820629,"",,Unspecified,"","",,,,,,,S125152602,"",,,,,Phalacrocorax carbo,grecor3,群(Group),7228,,3.50,2,,2695,4042
519864111,照片,白喉紅臀鵯,Pycnonotus aurigaster,,Tahic Kolas,2023-01-02,2023,1,2,1152,Taiwan,TW-KIN,Kinmen County,,"(24.447, 118.447)",24.4466189,118.4472031,"",,Unspecified,"","",,,,,,,S125147716,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,.00,0,,3456,5184
519864131,照片,番鴨(馴化),Cairina moschata (Domestic type),,Tahic Kolas,2023-01-02,2023,1,2,1152,Taiwan,TW-KIN,Kinmen County,,"(24.447, 118.447)",24.4466189,118.4472031,"",,Unspecified,"","",,,,,,,S125147716,"",,,,,Cairina moschata,musduc3,Domestic,424,,.00,0,,3456,5184
519864231,照片,魚鷹,Pandion haliaetus,,Tahic Kolas,2023-01-02,2023,1,2,1152,Taiwan,TW-KIN,Kinmen County,,"(24.447, 118.447)",24.4466189,118.4472031,"",,Unspecified,"","",,,,,,,S125147716,"",,,,,Pandion haliaetus,osprey,Species,7640,,.00,0,,3456,5184
519731111,照片,大花鷚,Anthus richardi,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,1215,Taiwan,TW-KIN,Kinmen County,,金門--山外全聯前空地,24.4403740,118.4126270,"",,Unspecified,"","",,,,,,,S125148644,"",,,,,Anthus richardi,ricpip1,Species,31231,,3.00,1,,1102,1654
519731121,照片,大花鷚,Anthus richardi,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,1215,Taiwan,TW-KIN,Kinmen County,,金門--山外全聯前空地,24.4403740,118.4126270,"",,Unspecified,"","",,,,,,,S125148644,"",,,,,Anthus richardi,ricpip1,Species,31231,,2.00,1,,1583,2374
519731131,照片,斑點鶇,Turdus eunomus,,Ting-Wei (廷維) HUNG (洪),2023-01-02,2023,1,2,1215,Taiwan,TW-KIN,Kinmen County,,金門--山外全聯前空地,24.4403740,118.4126270,"",,Unspecified,"","",,,,,,,S125148644,"",,,,,Turdus eunomus,dusthr2,Species,28285,,.00,0,,3395,5092
519864491,照片,叉尾太陽鳥,Aethopyga christinae,,Tahic Kolas,2023-01-02,2023,1,2,1244,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125149950,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,.00,0,,3456,5184
519864571,照片,黃尾鴝,Phoenicurus auroreus,,Tahic Kolas,2023-01-02,2023,1,2,1244,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125149950,"",,,,,Phoenicurus auroreus,daured1,Species,29129,,.00,0,,3456,5184
519864651,照片,褐色柳鶯,Phylloscopus fuscatus,,Tahic Kolas,2023-01-02,2023,1,2,1244,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125149950,"",,,,,Phylloscopus fuscatus,duswar,Species,24410,,4.50,2,,3456,5184
519865291,照片,白斑紫嘯鶇,Myophonus caeruleus,,Tahic Kolas,2023-01-02,2023,1,2,1244,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125149950,"",,,,,Myophonus caeruleus,blwthr1,Species,28930,,.00,0,,3456,5184
519865651,照片,中國黑鶇,Turdus mandarinus,,Tahic Kolas,2023-01-02,2023,1,2,1244,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125149950,"",,,,,Turdus mandarinus,chibla1,Species,28060,,.00,0,,3456,5184
519865951,照片,小桑鳲,Eophona migratoria,,Tahic Kolas,2023-01-02,2023,1,2,1244,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S125149950,"",,,,,Eophona migratoria,yebgro1,Species,31578,,.00,0,,3456,5184
